# from run-0016-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
438.56,running,160.8125,156.96,0.000,0,42.56,34.29
439.56,running,160.5000,156.65,0.000,0,42.50,33.87
440.56,running,160.2500,156.34,0.000,0,42.50,34.29
441.56,running,159.9375,156.03,0.000,0,42.44,34.08
442.55,running,159.7500,155.72,0.000,0,42.50,34.29
443.56,running,159.4375,155.41,0.000,0,42.44,34.29
444.55,running,159.1875,155.10,0.000,0,42.44,34.51
445.56,running,158.9375,154.79,0.000,0,42.44,34.50
446.59,running,158.6875,154.47,0.000,0,42.44,34.50
447.56,running,158.5000,154.17,0.000,0,42.44,33.86
448.56,running,158.2500,153.85,0.000,0,42.44,34.29
449.56,running,157.9375,153.54,0.000,0,42.44,34.50
450.57,running,157.5625,153.23,0.000,0,42.38,34.29
451.56,running,157.3125,152.92,0.000,0,42.38,34.29
452.58,running,157.0000,152.61,0.000,0,42.38,34.50
453.56,running,156.6875,152.30,0.000,0,42.38,34.08
454.55,running,156.4375,151.99,0.000,0,42.31,34.29
455.56,running,156.2500,151.68,0.000,0,42.38,34.07
456.57,running,156.0000,151.37,0.000,0,42.38,33.86
457.56,running,155.7500,151.06,0.000,0,42.38,34.50
458.56,running,155.3125,150.75,0.000,0,42.31,34.50
459.56,running,155.0625,150.44,0.000,0,42.31,34.50
460.57,running,154.8125,150.13,0.000,0,42.31,34.50
