# from run-0018-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
291.65,running,240.5000,240.25,0.000,0,36.44,33.44
292.64,running,239.8750,239.49,0.000,0,36.50,33.65
293.64,running,239.2500,238.72,0.000,0,36.63,33.44
294.65,running,238.5625,237.94,0.000,0,36.69,33.22
295.66,running,237.8750,237.16,0.000,0,36.75,34.08
296.64,running,236.9375,236.40,0.000,0,36.75,34.08
297.65,running,236.2500,235.63,0.000,0,36.88,33.00
298.65,running,235.5000,234.86,0.000,0,36.94,34.29
299.65,running,234.7500,234.08,0.000,0,37.00,33.66
300.64,running,234.0625,233.32,0.000,0,37.06,34.29
301.64,running,233.2500,232.55,0.000,0,37.13,34.08
302.64,running,232.2500,231.78,0.000,0,37.13,33.86
303.64,running,231.5625,231.01,0.000,0,37.19,34.08
304.65,running,230.8750,230.23,0.000,0,37.31,33.86
305.64,running,230.1250,229.47,0.000,0,37.38,33.44
306.65,running,229.3125,228.69,0.000,0,37.44,33.44
307.67,running,228.2500,227.91,0.000,0,37.50,34.07
308.64,running,227.5625,227.16,0.000,0,37.63,34.08
309.66,running,226.7500,226.38,0.000,0,37.63,33.44
310.69,running,226.0625,225.58,0.000,0,37.69,33.87
311.71,running,225.2500,224.85,0.000,0,37.69,33.86
312.73,running,224.3750,224.17,0.000,0,37.81,33.64
313.64,running,223.6250,223.56,0.000,0,37.88,34.29
314.64,running,222.9375,222.90,0.000,0,37.94,33.65
315.64,running,222.1875,222.23,0.000,0,38.00,33.65
316.64,running,221.5000,221.56,0.000,0,38.06,33.65
317.64,running,220.5625,220.90,0.000,0,38.13,33.86
318.65,running,219.9375,220.22,0.000,0,38.19,33.86
319.64,running,219.1250,219.56,0.000,0,38.19,33.44
320.65,running,218.5000,218.89,0.000,0,38.25,34.08
321.64,running,217.8125,218.23,0.000,0,38.31,34.08
322.65,running,216.8750,217.55,0.000,0,38.31,33.87
323.64,running,216.2500,216.90,0.000,0,38.44,34.29
324.65,running,215.6250,216.23,0.000,0,38.50,34.08
325.64,running,215.0000,215.56,0.000,0,38.56,34.29
326.64,running,214.3125,214.90,0.000,0,38.56,33.87
327.65,running,213.3125,214.23,0.000,0,38.69,34.29
328.64,running,212.6875,213.57,0.000,0,38.75,33.87
329.65,running,212.0000,212.89,0.000,0,38.75,34.29
330.64,running,211.3125,212.23,0.000,0,38.81,33.64
331.65,running,210.5000,211.62,0.424,0,38.81,33.45
332.64,running,209.8750,211.05,0.432,0,38.88,33.44
333.64,running,209.2500,210.48,0.750,0,38.94,33.87
334.67,running,208.6875,209.89,0.681,1,39.00,33.66
335.72,running,208.1250,209.29,0.463,1,39.06,34.08
336.64,running,207.6250,208.76,0.391,1,39.13,33.65
337.65,running,207.0625,208.19,0.360,0,39.13,33.65
338.64,running,206.5625,207.62,0.383,1,39.25,34.08
339.65,running,206.1250,207.04,0.226,1,39.25,33.65
340.64,running,205.7500,206.48,0.204,0,39.25,33.65
341.65,running,205.3750,205.90,0.215,0,39.31,34.08
342.65,running,205.0000,205.33,0.106,1,39.38,34.08
343.65,running,204.5625,204.75,0.029,0,39.44,34.08
344.64,running,204.1875,204.19,0.005,0,39.44,33.86
345.64,running,203.8750,203.62,0.000,0,39.50,34.29
346.64,running,203.5625,203.04,0.000,0,39.56,33.65
347.65,running,203.0625,202.47,0.000,0,39.63,34.08
348.64,running,202.7500,201.90,0.000,0,39.69,34.50
349.64,running,202.3125,201.33,0.000,0,39.69,33.66
350.64,running,201.9375,200.75,0.000,0,39.69,33.87
351.64,running,201.5000,200.18,0.000,0,39.69,34.72
352.64,running,201.0625,199.62,0.000,0,39.75,33.87
353.64,running,200.6875,199.13,0.000,0,39.81,34.08
354.67,running,200.2500,198.63,0.000,0,39.81,34.08
355.64,running,199.9375,198.14,0.000,0,39.88,34.08
356.65,running,199.5000,197.65,0.000,0,39.88,33.87
357.66,running,199.0000,197.15,0.000,0,39.88,34.08
358.64,running,198.5625,196.67,0.000,0,39.94,33.87
359.65,running,198.1875,196.17,0.000,0,40.00,34.08
360.64,running,197.8125,195.68,0.000,0,40.00,34.08
361.64,running,197.3750,195.19,0.000,0,40.06,33.64
362.64,running,196.8750,194.70,0.000,0,40.13,34.07
363.64,running,196.3750,194.21,0.000,0,40.13,34.29
364.64,running,196.0000,193.71,0.000,0,40.19,33.65
365.68,running,195.5625,193.20,0.000,0,40.19,34.29
366.70,running,195.1250,192.70,0.000,0,40.19,34.08
367.72,running,194.6250,192.20,0.000,0,40.25,34.07
