# duty is the COMMANDED duty, which the run log does not carry;
# it is the input signal the plant identification needs.
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
363.01,running,190.8750,186.72,0.000,0,43.75,34.07
364.01,running,190.3750,186.25,0.000,0,43.75,34.50
365.01,running,190.0000,185.83,0.000,0,43.81,34.29
366.02,running,189.5000,185.41,0.000,0,43.88,34.50
367.04,running,189.1250,184.98,0.000,0,43.94,33.86
368.00,running,188.5000,184.58,0.000,0,43.94,34.50
369.01,running,188.1250,184.16,0.000,0,44.06,34.29
370.01,running,187.6250,183.74,0.000,0,44.06,34.29
371.00,running,187.3125,183.32,0.000,0,44.19,34.93
372.00,running,186.8125,182.90,0.000,0,44.19,34.28
373.01,running,186.2500,182.48,0.000,0,44.25,34.50
374.00,running,185.8125,182.07,0.000,0,44.31,33.86
375.01,running,185.3750,181.65,0.000,0,44.31,34.07
376.01,running,185.0625,181.23,0.000,0,44.44,34.28
377.01,running,184.6875,180.81,0.000,0,44.50,34.50
378.03,running,184.0000,180.38,0.000,0,44.50,34.71
379.03,running,183.6875,179.96,0.000,0,44.63,34.72
380.00,running,183.2500,179.56,0.000,0,44.63,33.86
381.00,running,182.7500,179.14,0.000,0,44.69,34.71
382.02,running,182.3750,178.71,0.000,0,44.75,34.71
383.00,running,182.0000,178.30,0.000,0,44.81,34.07
384.01,running,181.6250,177.87,0.000,0,44.88,34.29
385.00,running,181.2500,177.46,0.000,0,44.94,34.29
386.00,running,180.8125,177.04,0.000,0,45.00,34.50
387.01,running,180.3750,176.62,0.000,0,45.00,34.71
388.01,running,179.9375,176.20,0.000,0,45.06,34.29
389.01,running,179.6250,175.78,0.000,0,45.06,34.07
390.00,running,179.2500,175.37,0.000,0,45.13,34.93
391.01,running,178.8125,174.95,0.000,0,45.25,34.50
392.01,running,178.4375,174.57,0.000,0,45.25,34.29
393.00,running,178.0625,174.20,0.000,0,45.31,34.93
394.01,running,177.6875,173.84,0.000,0,45.31,34.28
395.01,running,177.3125,173.48,0.000,0,45.38,35.14
396.03,running,176.8125,173.11,0.000,0,45.44,34.29
397.01,running,176.5000,172.75,0.000,0,45.50,34.29
398.00,running,176.1250,172.39,0.000,0,45.56,34.29
399.02,running,175.6875,172.03,0.000,0,45.63,34.93
400.01,running,175.1875,171.67,0.000,0,45.69,34.07
401.00,running,174.7500,171.31,0.000,0,45.63,34.93
402.04,running,174.5000,170.93,0.000,0,45.75,34.50
403.01,running,174.0000,170.58,0.000,0,45.75,34.50
404.04,running,173.6250,170.21,0.000,0,45.81,34.49
405.09,running,173.2500,169.82,0.000,0,45.81,34.71
406.00,running,172.8750,169.49,0.000,0,45.88,34.28
407.01,running,172.5625,169.13,0.000,0,45.94,34.71
408.00,running,172.0625,168.77,0.000,0,45.94,34.50
409.01,running,171.7500,168.41,0.000,0,46.00,34.50
410.01,running,171.3750,168.04,0.000,0,46.00,34.50
411.01,running,171.0625,167.68,0.000,0,46.06,34.29
412.02,running,170.6875,167.32,0.000,0,46.13,34.50
413.01,running,170.2500,166.96,0.000,0,46.19,34.07
414.02,running,169.9375,166.59,0.000,0,46.19,34.07
415.01,running,169.6250,166.23,0.000,0,46.25,34.29
416.01,running,169.1875,165.87,0.000,0,46.25,34.71
417.01,running,168.8750,165.50,0.000,0,46.31,34.50
418.01,running,168.5000,165.14,0.000,0,46.38,33.85
419.00,running,168.1250,164.78,0.000,0,46.38,34.50
420.01,running,167.7500,164.42,0.000,0,46.44,34.29
421.00,running,167.5625,164.06,0.000,0,46.50,34.50
422.01,running,166.9375,163.69,0.000,0,46.50,34.28
423.01,running,166.6875,163.33,0.000,0,46.56,34.50
424.01,running,166.4375,162.97,0.000,0,46.63,34.71
425.01,running,166.0625,162.61,0.000,0,46.69,34.28
426.03,running,165.5625,162.25,0.000,0,46.63,34.29
427.06,running,165.3125,161.93,0.000,0,46.69,34.28
428.04,running,165.0000,161.62,0.000,0,46.75,34.28
429.06,running,164.6875,161.30,0.000,0,46.81,34.08
430.01,running,164.2500,161.01,0.000,0,46.81,34.28
431.02,running,163.9375,160.70,0.000,0,46.81,34.29
432.00,running,163.6250,160.39,0.000,0,46.88,34.50
433.01,running,163.3750,160.08,0.000,0,46.94,34.28
434.02,running,163.0625,159.77,0.000,0,47.00,34.71
435.00,running,162.6875,159.46,0.000,0,47.00,34.07
436.01,running,162.4375,159.15,0.000,0,47.06,34.50
437.01,running,162.0625,158.84,0.000,0,47.06,34.71
438.00,running,161.8125,158.53,0.000,0,47.13,34.72
439.00,running,161.4375,158.22,0.000,0,47.13,34.71
440.01,running,161.1250,157.91,0.000,0,47.19,34.28
441.01,running,160.8125,157.60,0.000,0,47.19,34.71
442.01,running,160.5000,157.28,0.000,0,47.19,34.93
443.01,running,160.1875,156.97,0.000,0,47.25,34.93
444.01,running,159.9375,156.66,0.000,0,47.31,34.71
445.01,running,159.5625,156.35,0.000,0,47.38,34.50
446.01,running,159.2500,156.04,0.000,0,47.44,34.29
447.03,running,158.8750,155.72,0.000,0,47.44,34.08
448.02,running,158.5000,155.42,0.000,0,47.44,34.49
449.02,running,158.2500,155.11,0.000,0,47.50,34.71
450.01,running,157.8750,154.80,0.000,0,47.50,34.29
451.01,running,157.6875,154.49,0.000,0,47.56,34.28
452.01,running,157.2500,154.18,0.000,0,47.56,34.71
453.01,running,157.0000,153.87,0.000,0,47.63,34.93
454.00,running,156.7500,153.56,0.000,0,47.69,34.93
455.05,running,156.3750,153.23,0.000,0,47.63,34.71
456.03,running,156.0000,152.93,0.000,0,47.69,34.50
457.00,running,155.8125,152.63,0.000,0,47.75,34.50
458.03,running,155.4375,152.31,0.000,0,47.75,34.50
459.01,running,155.2500,152.00,0.000,0,47.81,34.07
460.02,running,154.8125,151.69,0.000,0,47.75,34.71
461.00,running,154.5625,151.38,0.000,0,47.81,34.50
462.01,running,154.2500,151.07,0.000,0,47.81,34.50
463.00,running,154.0000,150.76,0.000,0,47.88,34.28
464.02,running,153.6875,150.45,0.000,0,47.88,34.50
465.01,running,153.4375,150.14,0.000,0,47.94,34.71
