import gc; gc.collect()
>>> import heat_step_test as hst
>>> hst.main(hst.IDENTIFY_60_TO_240, confirm=hst.CONFIRM)
# heat step test, 41 steps, 7500 s planned
# t,state,temp_c,target_c,duty,relay,cold_c,cpu_c
# step climb to 60C: duty 1.000, ceiling 36 C, 600 s
917.98,steptest,50.0000,,0.043,0,27.63,33.43
918.23,steptest,50.0625,,0.043,0,27.69,33.43
918.48,steptest,49.9375,,0.043,0,27.63,33.21
918.73,steptest,50.0000,,0.043,0,27.63,32.79
918.98,steptest,50.0000,,0.043,0,27.63,32.79
919.23,steptest,50.0625,,0.043,0,27.69,33.43
919.48,steptest,50.0000,,0.043,0,27.69,33.00
919.73,steptest,50.0625,,0.043,0,27.69,33.43
919.98,steptest,50.0625,,0.043,0,27.69,32.79
920.23,steptest,50.0625,,0.043,0,27.69,33.22
920.48,steptest,50.0000,,0.043,0,27.69,33.01
920.73,steptest,49.9375,,0.043,0,27.63,33.01
920.98,steptest,49.9375,,0.043,0,27.69,33.22
921.23,steptest,50.0000,,0.043,0,27.69,33.22
921.48,steptest,50.0000,,0.043,0,27.69,32.58
921.73,steptest,50.0000,,0.043,0,27.69,33.22
921.98,steptest,49.9375,,0.043,0,27.63,33.22
922.23,steptest,49.9375,,0.043,0,27.63,33.00
922.48,steptest,49.9375,,0.043,0,27.63,33.01
922.73,steptest,49.9375,,0.043,0,27.63,32.58
922.98,steptest,49.9375,,0.043,0,27.63,33.01
923.23,steptest,49.9375,,0.043,0,27.69,33.22
923.48,steptest,49.9375,,0.043,0,27.69,33.43
923.73,steptest,49.9375,,0.043,0,27.69,33.00
923.98,steptest,49.9375,,0.043,0,27.63,32.80
924.23,steptest,49.9375,,0.043,0,27.63,33.22
924.48,steptest,49.9375,,0.043,0,27.63,33.23
924.73,steptest,49.9375,,0.043,0,27.69,33.22
924.98,steptest,49.9375,,0.043,0,27.69,33.43
925.23,steptest,49.8750,,0.043,0,27.63,33.01
925.48,steptest,49.8750,,0.043,0,27.63,33.86
925.73,steptest,49.9375,,0.043,0,27.69,32.79
925.98,steptest,49.9375,,0.043,0,27.69,33.22
926.23,steptest,49.9375,,0.043,0,27.69,32.79
926.48,steptest,49.9375,,0.043,0,27.69,33.01
926.73,steptest,49.9375,,0.043,0,27.69,32.79
926.98,steptest,49.9375,,0.043,0,27.69,33.22
927.23,steptest,49.9375,,0.043,0,27.69,33.01
927.48,steptest,49.8750,,0.043,0,27.69,33.01
927.73,steptest,49.8750,,0.043,0,27.69,33.01
927.98,steptest,49.8750,,0.043,0,27.69,33.43
928.23,steptest,49.8125,,0.043,0,27.63,32.58
928.48,steptest,49.8750,,0.043,0,27.69,32.58
928.73,steptest,49.8750,,0.043,0,27.63,33.01
928.98,steptest,49.8125,,0.043,0,27.63,32.36
929.23,steptest,49.8750,,0.043,0,27.69,33.01
929.48,steptest,49.8125,,0.043,0,27.63,32.79
929.73,steptest,49.8125,,0.043,0,27.69,33.22
929.98,steptest,49.8125,,0.043,0,27.69,32.37
931.23,steptest,49.8125,,0.043,0,27.69,33.01
931.48,steptest,49.7500,,0.043,0,27.63,33.22
932.23,steptest,49.7500,,0.043,0,27.69,33.44
933.48,steptest,49.7500,,0.043,0,27.69,32.79
933.73,steptest,49.7500,,0.043,0,27.69,33.00
933.98,steptest,49.7500,,0.043,0,27.69,33.01
934.23,steptest,49.7500,,0.043,0,27.63,33.22
934.48,steptest,49.6875,,0.043,0,27.63,33.43
934.73,steptest,49.6875,,0.043,0,27.63,32.80
934.98,steptest,49.7500,,0.043,0,27.69,32.79
935.73,steptest,49.7500,,0.043,0,27.69,33.43
936.73,steptest,49.6250,,0.043,0,27.63,32.79
937.23,steptest,49.6875,,0.043,0,27.69,33.01
937.73,steptest,49.5625,,0.043,0,27.63,33.22
937.98,steptest,49.5625,,0.043,0,27.63,33.43
938.23,steptest,49.6250,,0.043,0,27.69,33.01
938.48,steptest,49.6250,,0.043,0,27.69,33.22
938.73,steptest,49.6250,,0.043,0,27.69,33.22
938.98,steptest,49.5625,,0.043,0,27.63,33.01
939.23,steptest,49.5000,,0.043,0,27.63,33.01
939.48,steptest,49.5000,,0.043,0,27.63,33.43
939.73,steptest,49.5000,,0.043,0,27.63,33.22
939.98,steptest,49.5625,,0.043,0,27.69,32.58
940.23,steptest,49.5000,,0.043,0,27.63,33.22
940.48,steptest,49.5000,,0.043,0,27.63,33.22
940.73,steptest,49.5000,,0.043,0,27.69,32.79
940.98,steptest,49.5625,,0.043,0,27.69,32.37
941.23,steptest,49.5625,,0.043,0,27.69,32.79
941.48,steptest,49.5625,,0.043,0,27.69,32.36
941.73,steptest,49.5000,,0.043,0,27.63,33.44
941.98,steptest,49.5000,,0.043,0,27.63,32.79
942.23,steptest,49.5625,,0.043,0,27.69,32.79
942.48,steptest,49.5000,,0.043,0,27.63,33.22
942.73,steptest,49.5000,,0.043,0,27.63,33.01
942.98,steptest,49.5000,,0.043,0,27.63,33.22
943.23,steptest,49.4375,,0.043,0,27.63,32.58
943.48,steptest,49.4375,,0.043,0,27.63,33.01
943.73,steptest,49.5000,,0.043,0,27.69,32.79
943.98,steptest,49.5000,,0.043,0,27.63,33.01
944.23,steptest,49.4375,,0.043,0,27.63,32.79
944.48,steptest,49.4375,,0.043,0,27.63,33.65
944.73,steptest,49.4375,,0.043,0,27.69,33.01
944.98,steptest,49.3750,,0.043,0,27.63,33.22
945.23,steptest,49.3750,,0.043,0,27.63,32.80
945.48,steptest,49.4375,,0.043,0,27.69,33.44
945.73,steptest,49.4375,,0.043,0,27.69,32.59
945.98,steptest,49.4375,,0.043,0,27.69,33.01
946.23,steptest,49.4375,,0.043,0,27.63,33.23
946.48,steptest,49.3125,,0.043,0,27.63,33.01
946.73,steptest,49.3750,,0.043,0,27.69,32.79
946.98,steptest,49.3750,,0.043,0,27.69,32.79
947.23,steptest,49.3750,,0.043,0,27.69,33.01
947.48,steptest,49.3750,,0.043,0,27.69,32.58
947.73,steptest,49.3750,,0.043,0,27.69,33.01
947.98,steptest,49.3750,,0.043,0,27.69,33.00
948.23,steptest,49.3750,,0.043,0,27.69,33.01
948.48,steptest,49.3750,,0.043,0,27.69,33.00
948.73,steptest,49.3750,,0.043,0,27.69,32.58
948.98,steptest,49.3750,,0.043,0,27.69,32.80
949.23,steptest,49.3125,,0.043,0,27.63,33.00
949.48,steptest,49.3125,,0.043,0,27.69,33.22
949.73,steptest,49.3125,,0.043,0,27.69,33.01
949.98,steptest,49.3125,,0.043,0,27.69,32.80
950.23,steptest,49.3125,,0.043,0,27.69,33.01
950.48,steptest,49.3125,,0.043,0,27.69,33.00
950.73,steptest,49.3125,,0.043,0,27.69,32.58
950.98,steptest,49.2500,,0.043,0,27.69,33.01
951.23,steptest,49.2500,,0.043,0,27.69,33.01
951.48,steptest,49.3125,,0.043,0,27.75,32.37
951.73,steptest,49.3125,,0.043,0,27.75,32.79
951.98,steptest,49.2500,,0.043,0,27.69,32.37
952.23,steptest,49.2500,,0.043,0,27.69,33.01
952.48,steptest,49.1875,,0.043,0,27.69,33.43
952.73,steptest,49.1875,,0.043,0,27.69,32.79
952.98,steptest,49.1875,,0.043,0,27.69,33.01
953.23,steptest,49.1875,,0.043,0,27.69,33.01
953.48,steptest,49.1875,,0.043,0,27.69,33.43
953.73,steptest,49.1875,,0.043,0,27.69,33.22
953.98,steptest,49.1875,,0.043,0,27.69,33.01
954.23,steptest,49.1875,,0.043,0,27.69,32.58
954.48,steptest,49.1875,,0.043,0,27.69,33.01
954.73,steptest,49.1875,,0.043,0,27.69,33.65
954.98,steptest,49.1875,,0.043,0,27.69,33.01
955.23,steptest,49.1875,,0.043,0,27.69,32.80
955.48,steptest,49.1250,,0.043,0,27.69,33.65
955.73,steptest,49.1250,,0.043,0,27.69,33.66
955.98,steptest,49.1250,,0.043,0,27.69,33.01
956.23,steptest,49.1250,,0.043,0,27.69,33.23
956.48,steptest,49.1250,,0.043,0,27.69,33.22
956.73,steptest,49.0000,,0.043,0,27.63,33.01
956.98,steptest,49.1250,,0.043,0,27.69,33.43
957.23,steptest,49.1250,,0.043,0,27.69,33.00
957.48,steptest,49.0625,,0.043,0,27.69,32.58
957.73,steptest,49.0625,,0.043,0,27.69,33.01
957.98,steptest,49.0625,,0.043,0,27.69,32.79
958.23,steptest,49.0625,,0.043,0,27.69,33.43
958.48,steptest,49.0000,,0.043,0,27.69,32.58
958.73,steptest,49.0000,,0.043,0,27.69,32.79
958.98,steptest,49.0000,,0.043,0,27.69,33.01
959.23,steptest,49.0000,,0.043,0,27.69,32.79
959.48,steptest,49.0000,,0.043,0,27.69,33.01
959.73,steptest,49.0000,,0.043,0,27.69,33.01
959.98,steptest,49.0000,,0.043,0,27.69,33.01
960.23,steptest,49.0000,,0.043,0,27.69,33.00
960.48,steptest,49.0000,,0.043,0,27.69,33.01
960.73,steptest,49.0000,,0.043,0,27.69,33.22
960.98,steptest,48.9375,,0.043,0,27.69,33.65
961.23,steptest,48.8750,,0.043,0,27.63,33.01
961.48,steptest,48.8750,,0.043,0,27.63,33.01
961.73,steptest,48.9375,,0.043,0,27.69,32.58
961.98,steptest,48.9375,,0.043,0,27.69,33.01
962.23,steptest,48.9375,,0.043,0,27.69,32.37
962.48,steptest,48.9375,,0.043,0,27.69,33.01
962.73,steptest,48.9375,,0.043,0,27.69,33.00
962.98,steptest,48.8750,,0.043,0,27.69,32.58
963.23,steptest,48.8750,,0.043,0,27.69,33.22
963.48,steptest,48.8750,,0.043,0,27.69,32.80
963.73,steptest,48.8750,,0.043,0,27.69,33.22
963.98,steptest,48.8750,,0.043,0,27.69,32.80
964.23,steptest,48.8125,,0.043,0,27.69,33.01
964.48,steptest,48.8125,,0.043,0,27.69,33.22
964.73,steptest,48.8125,,0.043,0,27.69,32.79
964.98,steptest,48.8125,,0.043,0,27.69,33.22
965.23,steptest,48.8125,,0.043,0,27.69,33.22
965.48,steptest,48.8125,,0.043,0,27.69,33.22
965.73,steptest,48.8125,,0.043,0,27.69,33.01
965.98,steptest,48.8125,,0.043,0,27.69,32.79
966.23,steptest,48.7500,,0.043,0,27.63,33.22
966.48,steptest,48.8125,,0.043,0,27.69,33.22
966.73,steptest,48.8125,,0.043,0,27.69,33.22
966.98,steptest,48.8125,,0.043,0,27.69,33.22
967.23,steptest,48.7500,,0.043,0,27.69,32.80
967.48,steptest,48.7500,,0.043,0,27.69,32.80
967.73,steptest,48.7500,,0.043,0,27.69,33.22
967.98,steptest,48.7500,,0.043,0,27.69,33.22
968.23,steptest,48.7500,,0.043,0,27.69,33.00
968.48,steptest,48.6875,,0.043,0,27.69,32.79
968.73,steptest,48.6875,,0.043,0,27.69,33.00
968.98,steptest,48.6875,,0.043,0,27.69,33.01
969.23,steptest,48.6875,,0.043,0,27.69,32.37
969.48,steptest,48.6875,,0.043,0,27.69,32.58
969.73,steptest,48.6250,,0.043,0,27.69,33.22
969.98,steptest,48.6250,,0.043,0,27.69,32.79
970.23,steptest,48.6250,,0.043,0,27.69,33.01
970.48,steptest,48.5625,,0.043,0,27.63,33.22
970.73,steptest,48.6250,,0.043,0,27.69,32.37
970.98,steptest,48.5625,,0.043,0,27.69,32.57
971.23,steptest,48.5625,,0.043,0,27.69,33.01
971.48,steptest,48.5625,,0.043,0,27.69,32.79
971.73,steptest,48.5625,,0.043,0,27.69,33.43
971.98,steptest,48.5625,,0.043,0,27.69,32.58
972.23,steptest,48.5625,,0.043,0,27.69,33.44
972.48,steptest,48.5625,,0.043,0,27.69,32.79
972.73,steptest,48.5625,,0.043,0,27.69,32.58
972.98,steptest,48.5000,,0.043,0,27.63,33.01
973.23,steptest,48.5625,,0.043,0,27.69,32.79
973.48,steptest,48.5625,,0.043,0,27.69,33.22
973.73,steptest,48.5625,,0.043,0,27.69,32.36
973.98,steptest,48.5000,,0.043,0,27.69,32.80
974.23,steptest,48.5000,,0.043,0,27.69,33.01
974.48,steptest,48.5000,,0.043,0,27.69,32.79
974.73,steptest,48.5000,,0.043,0,27.69,32.58
974.98,steptest,48.5625,,0.043,0,27.75,33.01
975.23,steptest,48.4375,,0.043,0,27.69,32.58
975.48,steptest,48.4375,,0.043,0,27.69,33.22
975.73,steptest,48.4375,,0.043,0,27.69,33.00
975.98,steptest,48.4375,,0.043,0,27.69,32.58
976.23,steptest,48.5000,,0.043,0,27.75,33.01
976.48,steptest,48.4375,,0.043,0,27.69,32.58
976.73,steptest,48.4375,,0.043,0,27.69,32.58
976.98,steptest,48.3750,,0.043,0,27.69,32.58
977.23,steptest,48.3750,,0.043,0,27.69,33.22
977.48,steptest,48.3750,,0.043,0,27.69,32.79
977.73,steptest,48.3750,,0.043,0,27.69,32.79
977.98,steptest,48.3750,,0.043,0,27.69,32.79
978.23,steptest,48.3750,,0.043,0,27.69,33.22
978.48,steptest,48.3750,,0.043,0,27.69,33.22
978.73,steptest,48.3750,,0.043,0,27.75,32.79
978.98,steptest,48.4375,,0.043,0,27.75,33.00
979.23,steptest,48.3750,,0.043,0,27.69,33.01
979.48,steptest,48.3125,,0.043,0,27.69,32.79
979.73,steptest,48.3125,,0.043,0,27.69,33.01
979.98,steptest,48.3125,,0.043,0,27.69,33.22
980.23,steptest,48.3125,,0.043,0,27.69,33.22
980.48,steptest,48.3750,,0.043,0,27.75,33.01
980.73,steptest,48.3125,,0.043,0,27.75,33.01
980.98,steptest,48.3125,,0.043,0,27.75,32.79
981.23,steptest,48.3125,,0.043,0,27.75,33.43
981.48,steptest,48.2500,,0.043,0,27.69,33.22
981.73,steptest,48.3125,,0.043,0,27.75,33.23
981.98,steptest,48.3125,,0.043,0,27.69,33.22
982.23,steptest,48.1875,,0.043,0,27.69,32.36
982.48,steptest,48.1875,,0.043,0,27.69,33.01
982.73,steptest,48.2500,,0.043,0,27.75,33.01
982.98,steptest,48.2500,,0.043,0,27.75,33.22
983.23,steptest,48.2500,,0.043,0,27.75,33.22
983.48,steptest,48.2500,,0.043,0,27.75,33.22
983.73,steptest,48.1875,,0.043,0,27.69,32.36
983.98,steptest,48.1875,,0.043,0,27.69,32.80
984.23,steptest,48.1875,,0.043,0,27.69,32.58
984.48,steptest,48.1875,,0.043,0,27.69,33.01
984.73,steptest,48.1875,,0.043,0,27.75,32.79
984.98,steptest,48.1875,,0.043,0,27.75,33.22
985.23,steptest,48.1875,,0.043,0,27.75,32.36
985.48,steptest,48.1875,,0.043,0,27.75,32.79
985.73,steptest,48.1875,,0.043,0,27.75,32.37
985.98,steptest,48.1875,,0.043,0,27.75,32.58
986.23,steptest,48.1250,,0.043,0,27.75,33.22
986.48,steptest,48.1250,,0.043,0,27.75,33.01
986.73,steptest,48.0625,,0.043,0,27.69,33.00
986.98,steptest,48.0625,,0.043,0,27.69,33.22
987.23,steptest,48.0625,,0.043,0,27.75,33.00
987.48,steptest,48.0625,,0.043,0,27.69,33.01
987.73,steptest,48.0000,,0.043,0,27.69,33.22
987.98,steptest,48.0625,,0.043,0,27.75,33.01
988.23,steptest,48.0625,,0.043,0,27.75,33.00
988.48,steptest,48.0625,,0.043,0,27.75,32.58
988.73,steptest,48.0625,,0.043,0,27.75,33.43
988.98,steptest,48.0625,,0.043,0,27.75,32.79
989.23,steptest,48.0625,,0.043,0,27.75,32.58
989.48,steptest,48.0000,,0.043,0,27.69,33.22
989.73,steptest,48.0000,,0.043,0,27.69,32.79
989.98,steptest,48.0625,,0.043,0,27.75,33.22
990.23,steptest,47.9375,,0.043,0,27.69,32.58
990.48,steptest,47.9375,,0.043,0,27.69,32.58
990.73,steptest,47.9375,,0.043,0,27.75,33.01
990.98,steptest,48.0000,,0.043,0,27.75,33.23
991.23,steptest,47.8750,,0.043,0,27.69,33.65
991.48,steptest,47.9375,,0.043,0,27.75,32.79
991.73,steptest,47.8750,,0.043,0,27.69,32.36
991.98,steptest,47.8750,,0.043,0,27.69,33.43
992.23,steptest,47.9375,,0.043,0,27.75,33.01
992.48,steptest,47.8750,,0.043,0,27.69,32.79
992.73,steptest,47.8125,,0.043,0,27.69,33.22
992.98,steptest,47.8125,,0.043,0,27.69,33.01
993.23,steptest,47.8750,,0.043,0,27.75,32.58
993.48,steptest,47.8125,,0.043,0,27.69,33.22
993.73,steptest,47.8125,,0.043,0,27.69,32.80
993.98,steptest,47.8125,,0.043,0,27.75,32.58
994.23,steptest,47.8750,,0.043,0,27.75,32.79
994.48,steptest,47.8750,,0.043,0,27.75,32.79
994.73,steptest,47.8125,,0.043,0,27.69,32.80
994.98,steptest,47.8125,,0.043,0,27.69,33.01
995.23,steptest,47.8125,,0.043,0,27.69,33.01
995.48,steptest,47.7500,,0.043,0,27.69,32.79
995.73,steptest,47.7500,,0.043,0,27.69,33.23
995.98,steptest,47.8125,,0.043,0,27.75,33.01
996.23,steptest,47.8125,,0.043,0,27.75,32.58
996.48,steptest,47.7500,,0.043,0,27.69,32.79
996.73,steptest,47.6875,,0.043,0,27.69,33.22
996.98,steptest,47.6875,,0.043,0,27.69,33.22
997.23,steptest,47.6875,,0.043,0,27.69,33.22
997.48,steptest,47.6875,,0.043,0,27.69,33.43
997.73,steptest,47.6875,,0.043,0,27.69,33.01
997.98,steptest,47.6875,,0.043,0,27.75,33.01
998.23,steptest,47.6875,,0.043,0,27.75,33.01
998.48,steptest,47.6875,,0.043,0,27.75,33.00
998.73,steptest,47.6875,,0.043,0,27.75,32.58
998.98,steptest,47.6875,,0.043,0,27.75,33.00
999.23,steptest,47.6875,,0.043,0,27.75,33.00
999.48,steptest,47.6875,,0.043,0,27.75,32.79
999.73,steptest,47.6250,,0.043,0,27.75,33.01
999.98,steptest,47.5625,,0.043,0,27.69,33.22
1000.23,steptest,47.5625,,0.043,0,27.69,33.01
1000.48,steptest,47.5625,,0.043,0,27.69,33.22
# step 60C up 1: duty 0.193, ceiling 80 C, 60 s
1000.73,steptest,47.5625,,0.193,0,27.69,33.44
1001.14,steptest,47.5625,,0.193,0,27.69,32.79
1001.39,steptest,47.5625,,0.193,0,27.69,32.36
1001.64,steptest,47.6250,,0.193,0,27.75,32.79
1001.89,steptest,47.5625,,0.193,0,27.75,32.36
1002.14,steptest,47.5625,,0.193,0,27.75,32.58
1002.39,steptest,47.5625,,0.193,0,27.75,33.22
1002.64,steptest,47.5000,,0.193,0,27.69,32.79
1002.89,steptest,47.5625,,0.193,0,27.75,32.37
1003.14,steptest,47.5000,,0.193,0,27.75,32.79
1003.39,steptest,47.5000,,0.193,0,27.75,32.58
1003.64,steptest,47.5000,,0.193,0,27.75,33.01
1003.89,steptest,47.5000,,0.193,0,27.75,33.01
1004.14,steptest,47.5000,,0.193,0,27.75,32.58
1004.39,steptest,47.4375,,0.193,0,27.75,32.79
1004.64,steptest,47.4375,,0.193,0,27.75,33.44
1004.89,steptest,47.3750,,0.193,0,27.69,33.01
1005.14,steptest,47.4375,,0.193,0,27.75,33.22
1005.39,steptest,47.4375,,0.193,0,27.75,32.58
1005.64,steptest,47.4375,,0.193,0,27.75,32.79
1005.89,steptest,47.3750,,0.193,0,27.69,33.22
1006.14,steptest,47.4375,,0.193,0,27.75,32.36
1006.39,steptest,47.4375,,0.193,0,27.75,33.43
1006.64,steptest,47.4375,,0.193,0,27.75,33.01
1006.89,steptest,47.4375,,0.193,0,27.75,33.43
1007.14,steptest,47.4375,,0.193,0,27.75,32.58
1007.39,steptest,47.3750,,0.193,0,27.75,33.01
1007.64,steptest,47.3750,,0.193,0,27.75,32.79
1007.89,steptest,47.3750,,0.193,0,27.75,32.79
1008.14,steptest,47.3750,,0.193,0,27.75,32.79
1008.39,steptest,47.3750,,0.193,0,27.75,32.58
1008.64,steptest,47.3125,,0.193,0,27.75,32.58
1008.89,steptest,47.3125,,0.193,0,27.75,33.01
1009.14,steptest,47.3125,,0.193,0,27.75,32.80
1009.39,steptest,47.3125,,0.193,0,27.75,33.65
1009.64,steptest,47.3125,,0.193,0,27.75,33.00
1009.89,steptest,47.2500,,0.193,0,27.75,33.44
1010.14,steptest,47.2500,,0.193,0,27.75,32.79
1010.39,steptest,47.2500,,0.193,0,27.75,32.58
1010.64,steptest,47.3125,,0.193,0,27.81,32.58
1010.89,steptest,47.2500,,0.193,0,27.75,32.37
1011.14,steptest,47.2500,,0.193,0,27.75,33.01
1011.39,steptest,47.3125,,0.193,0,27.81,32.79
1011.64,steptest,47.2500,,0.193,0,27.75,33.22
1011.89,steptest,47.2500,,0.193,0,27.75,33.22
1012.14,steptest,47.2500,,0.193,0,27.75,32.58
1012.39,steptest,47.2500,,0.193,0,27.75,33.01
1012.64,steptest,47.1875,,0.193,0,27.75,32.79
1012.89,steptest,47.1875,,0.193,0,27.75,33.44
1013.14,steptest,47.1875,,0.193,0,27.75,32.79
1013.39,steptest,47.1875,,0.193,0,27.75,33.01
1013.64,steptest,47.2500,,0.193,0,27.81,33.01
1013.89,steptest,47.2500,,0.193,0,27.81,32.79
1014.14,steptest,47.1250,,0.193,0,27.75,32.79
1014.39,steptest,47.1250,,0.193,0,27.75,33.65
1014.64,steptest,47.1250,,0.193,0,27.75,32.58
1014.89,steptest,47.0625,,0.193,0,27.75,32.80
1015.14,steptest,47.0625,,0.193,0,27.75,33.43
1015.39,steptest,47.1250,,0.193,0,27.81,33.23
1015.64,steptest,47.1250,,0.193,0,27.81,33.22
1015.89,steptest,47.0625,,0.193,0,27.75,33.65
1016.14,steptest,47.0625,,0.193,0,27.75,32.15
1016.39,steptest,47.0625,,0.193,0,27.75,32.58
1016.64,steptest,47.0625,,0.193,0,27.75,32.79
1016.89,steptest,47.0625,,0.193,0,27.75,32.58
1017.14,steptest,47.0625,,0.193,0,27.75,32.80
1017.39,steptest,47.0625,,0.193,0,27.75,32.80
1017.64,steptest,47.0625,,0.193,0,27.75,33.00
1017.89,steptest,47.0000,,0.193,0,27.75,32.80
1018.14,steptest,47.0000,,0.193,0,27.75,32.80
1018.39,steptest,47.0625,,0.193,0,27.81,33.00
1018.64,steptest,47.0625,,0.193,0,27.81,32.79
1018.89,steptest,47.0625,,0.193,0,27.81,33.22
1019.14,steptest,47.0000,,0.193,0,27.81,32.37
1019.39,steptest,47.0000,,0.193,0,27.81,32.58
1019.64,steptest,47.0000,,0.193,0,27.81,32.36
1019.89,steptest,47.0000,,0.193,0,27.81,32.58
1020.14,steptest,47.0000,,0.193,0,27.81,33.22
1020.39,steptest,47.0000,,0.193,0,27.81,33.22
1020.64,steptest,46.9375,,0.193,0,27.81,32.58
1020.89,steptest,46.9375,,0.193,0,27.75,33.01
1021.14,steptest,46.8750,,0.193,0,27.75,33.00
1021.39,steptest,46.8750,,0.193,0,27.75,32.79
1021.64,steptest,46.8750,,0.193,0,27.75,31.95
1021.89,steptest,46.8750,,0.193,0,27.75,33.01
1022.14,steptest,46.8750,,0.193,0,27.75,33.43
1022.39,steptest,46.9375,,0.193,0,27.81,33.01
1022.64,steptest,46.9375,,0.193,0,27.81,32.79
1022.89,steptest,46.8750,,0.193,0,27.81,32.79
1023.14,steptest,46.8750,,0.193,0,27.81,33.01
1023.39,steptest,46.8750,,0.193,0,27.81,32.79
1023.64,steptest,46.8750,,0.193,0,27.81,33.65
1023.89,steptest,46.8750,,0.193,0,27.81,32.36
1024.14,steptest,46.7500,,0.193,0,27.75,32.79
1024.39,steptest,46.7500,,0.193,0,27.75,33.22
1024.64,steptest,46.7500,,0.193,0,27.75,32.36
1024.89,steptest,46.7500,,0.193,0,27.75,32.58
1025.14,steptest,46.7500,,0.193,0,27.75,32.79
1025.39,steptest,46.7500,,0.193,0,27.75,32.79
1025.64,steptest,46.8125,,0.193,0,27.81,33.43
1025.89,steptest,46.7500,,0.193,0,27.75,33.22
1026.14,steptest,46.6875,,0.193,0,27.75,33.44
1026.39,steptest,46.6875,,0.193,0,27.75,32.58
1026.64,steptest,46.6875,,0.193,0,27.75,33.22
1026.89,steptest,46.7500,,0.193,0,27.81,32.58
1027.14,steptest,46.6875,,0.193,0,27.75,32.58
1027.39,steptest,46.6875,,0.193,0,27.75,33.00
1027.64,steptest,46.6875,,0.193,0,27.75,32.79
1027.89,steptest,46.7500,,0.193,0,27.81,32.58
1028.14,steptest,46.6875,,0.193,0,27.75,33.01
1028.39,steptest,46.6875,,0.193,0,27.81,33.01
1028.64,steptest,46.6875,,0.193,0,27.81,32.58
1028.89,steptest,46.6250,,0.193,0,27.75,32.80
1029.14,steptest,46.6875,,0.193,0,27.81,32.58
1029.39,steptest,46.6250,,0.193,0,27.81,32.58
1029.64,steptest,46.6250,,0.193,0,27.81,32.58
1029.89,steptest,46.6875,,0.193,0,27.81,33.43
1030.14,steptest,46.6250,,0.193,0,27.81,32.80
1030.39,steptest,46.5625,,0.193,0,27.75,33.44
1030.64,steptest,46.6250,,0.193,0,27.81,33.01
1030.89,steptest,46.6250,,0.193,0,27.81,32.58
1031.14,steptest,46.6250,,0.193,0,27.81,32.58
1031.39,steptest,46.5000,,0.193,0,27.75,33.01
1031.64,steptest,46.5000,,0.193,0,27.75,32.79
1031.89,steptest,46.5000,,0.193,0,27.75,33.01
1032.14,steptest,46.5625,,0.193,0,27.81,33.01
1032.39,steptest,46.5625,,0.193,0,27.81,33.01
1032.64,steptest,46.4375,,0.193,0,27.75,32.79
1032.89,steptest,46.4375,,0.193,0,27.75,32.79
1033.14,steptest,46.4375,,0.193,0,27.75,32.57
1033.39,steptest,46.5000,,0.193,0,27.81,33.00
1033.64,steptest,46.4375,,0.193,0,27.75,32.58
1033.89,steptest,46.4375,,0.193,0,27.75,33.22
1034.14,steptest,46.4375,,0.193,0,27.75,32.37
1034.39,steptest,46.5000,,0.193,0,27.81,32.79
1034.64,steptest,46.5000,,0.193,0,27.81,32.80
1034.89,steptest,46.4375,,0.193,0,27.81,32.79
1035.14,steptest,46.4375,,0.193,0,27.81,32.80
1035.39,steptest,46.3750,,0.193,0,27.75,33.22
1035.64,steptest,46.3750,,0.193,0,27.75,33.01
1035.89,steptest,46.4375,,0.193,0,27.81,32.58
1036.14,steptest,46.4375,,0.193,0,27.75,32.79
1036.39,steptest,46.3125,,0.193,0,27.75,33.22
1036.64,steptest,46.3750,,0.193,0,27.81,33.01
1036.89,steptest,46.3750,,0.193,0,27.81,32.58
1037.14,steptest,46.3125,,0.193,0,27.75,33.01
1037.39,steptest,46.3125,,0.193,0,27.75,32.80
1037.64,steptest,46.3750,,0.193,0,27.81,32.79
1037.89,steptest,46.3125,,0.193,0,27.81,32.58
1038.14,steptest,46.3125,,0.193,0,27.81,32.58
1038.39,steptest,46.3125,,0.193,0,27.81,33.01
1038.64,steptest,46.3125,,0.193,0,27.81,33.01
1038.89,steptest,46.2500,,0.193,0,27.75,33.22
1039.14,steptest,46.3125,,0.193,0,27.81,32.79
1039.39,steptest,46.3125,,0.193,0,27.81,32.36
1039.64,steptest,46.3125,,0.193,0,27.81,33.00
1039.89,steptest,46.3125,,0.193,0,27.81,33.01
1040.14,steptest,46.3125,,0.193,0,27.81,33.01
1040.39,steptest,46.3125,,0.193,0,27.81,32.36
1040.64,steptest,46.3125,,0.193,0,27.81,33.01
1040.89,steptest,46.2500,,0.193,0,27.81,32.79
1041.14,steptest,46.3125,,0.193,0,27.88,32.79
1041.39,steptest,46.2500,,0.193,0,27.81,32.37
1041.64,steptest,46.2500,,0.193,0,27.81,32.79
1041.89,steptest,46.1875,,0.193,0,27.81,33.22
1042.14,steptest,46.1875,,0.193,0,27.81,33.43
1042.39,steptest,46.1875,,0.193,0,27.81,32.58
1042.64,steptest,46.1875,,0.193,0,27.81,32.58
1042.89,steptest,46.1875,,0.193,0,27.81,32.15
1043.14,steptest,46.1875,,0.193,0,27.81,33.65
1043.39,steptest,46.1250,,0.193,0,27.81,32.79
1043.64,steptest,46.1250,,0.193,0,27.81,33.01
1043.89,steptest,46.1250,,0.193,0,27.81,33.01
